@relation training

@attribute 'PLAYER1' numeric
@attribute 'PLAYER2' numeric
@attribute 'P2ACE' numeric
@attribute 'P1NETPOINTWON' numeric
@attribute 'P1BREAKPOINTWON' numeric
@attribute 'P1ACE' numeric
@attribute 'P1FIRSTSRVWON' numeric
@attribute 'P1FIRSTSRVIN' numeric
@attribute 'P2UNFERR' numeric
@attribute 'P1DOUBLEFAULT' numeric
@attribute 'P2NETPOINT' numeric
@attribute 'P1FORCEDERROR' numeric
@attribute 'P2BREAKPOINTMISSED' numeric
@attribute 'P2NETPOINTWON' numeric
@attribute 'P2DOUBLEFAULT' numeric
@attribute 'P2SECONDSRVIN' numeric
@attribute 'P2FIRSTSRVIN' numeric
@attribute 'P2SECONDSRVWON' numeric
@attribute 'P2WINNER' numeric
@attribute 'P2BREAKPOINTWON' numeric
@attribute 'P1SECONDSRVIN' numeric
@attribute 'P1WINNER' numeric
@attribute 'P2GAMESWON' numeric
@attribute 'P2BREAKPOINT' numeric
@attribute 'P2FORCEDERROR' numeric
@attribute 'P1GAMESWON' numeric
@attribute 'P1NETPOINT' numeric
@attribute 'P1BREAKPOINTMISSED' numeric
@attribute 'P1UNFERR' numeric
@attribute 'P2FIRSTSRVWON' numeric
@attribute 'P1BREAKPOINT' numeric
@attribute 'P1SECONDSRVWON' numeric
@attribute 'SURFACE' string
@attribute 'WINNER' {1,2}

@data
1,2,1,10,2,1,31,45,34,9,19,19,2,13,3,28,50,15,24,3,25,20,525,5,22,448,17,4,41,35,6,14,HARD,2
1,2,1,7,3,0,20,45,32,2,30,12,5,22,2,22,33,13,28,6,17,9,343,11,8,286,13,0,32,21,3,6,HARD,2
1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,3,1,4,1,3,1,0,0,1,0,1,2,0,0,HARD,2
1,2,7,14,3,1,38,62,29,1,10,30,2,8,11,29,56,21,35,4,27,32,485,6,28,381,21,2,32,39,5,15,HARD,2
1,2,0,7,6,0,26,46,28,0,8,8,3,6,2,15,32,5,6,2,11,17,73,5,20,305,13,5,27,13,11,8,HARD,1
1,2,1,8,2,0,20,36,13,4,10,18,2,9,1,11,43,6,21,5,14,16,342,7,17,134,13,2,24,29,4,6,HARD,2
1,2,0,22,4,2,43,69,33,0,25,25,7,15,0,24,46,13,30,2,25,36,295,9,21,373,30,0,19,27,4,17,HARD,1
1,2,1,6,0,2,15,28,10,3,20,10,2,14,0,16,23,12,16,4,10,10,181,6,6,76,13,0,28,20,0,4,HARD,2
1,2,8,18,5,5,30,52,33,3,10,27,5,6,4,29,54,13,29,7,50,37,474,12,23,445,24,4,43,38,9,27,HARD,2
1,2,0,3,3,1,23,39,41,4,17,39,3,12,6,20,46,15,13,4,25,8,448,7,14,299,4,5,25,28,8,11,HARD,2
1,2,5,2,1,0,34,48,26,2,18,24,9,13,1,23,44,14,35,2,24,11,432,11,26,386,7,6,20,35,7,10,HARD,2
1,2,3,17,6,4,34,52,41,2,27,35,6,16,6,41,58,22,34,6,46,30,552,12,32,442,29,3,33,37,9,23,HARD,1
1,2,0,13,2,7,29,36,25,1,25,26,2,17,3,35,71,18,29,2,41,35,456,4,36,421,20,7,36,48,9,24,HARD,2
1,2,4,9,3,0,31,54,24,9,12,24,11,11,6,21,47,10,21,4,21,29,540,15,22,412,17,3,38,34,6,14,HARD,2
1,2,3,11,5,1,31,42,36,4,16,17,3,9,3,20,43,9,26,3,17,16,280,6,20,313,14,6,14,22,11,6,HARD,1
1,2,3,44,9,5,72,113,67,3,59,50,15,39,10,73,112,41,59,8,47,69,1757,23,45,1813,67,18,68,66,27,21,HARD,2
1,2,1,2,4,2,26,37,30,0,10,15,0,6,5,8,32,5,16,1,16,13,112,1,15,288,4,3,9,18,7,10,HARD,1
1,2,3,9,5,1,31,46,17,2,6,15,7,5,4,9,36,2,12,2,19,27,179,9,22,256,9,1,23,22,6,10,HARD,1
1,2,0,22,6,1,46,81,40,1,37,31,11,28,0,38,66,18,37,7,40,47,550,18,26,676,36,2,45,39,8,20,HARD,2
1,2,1,11,1,1,29,45,24,4,11,27,10,7,1,19,39,13,15,3,29,17,439,13,18,331,16,1,36,28,2,12,HARD,2
1,2,1,20,3,2,42,57,20,3,11,32,7,9,3,34,53,16,16,1,37,46,401,8,30,334,29,9,43,41,12,21,HARD,1
1,2,4,6,2,0,11,21,18,4,22,19,2,16,2,16,42,9,21,5,23,15,258,7,11,159,10,4,24,28,6,10,HARD,2
1,2,3,13,6,1,36,57,46,3,42,29,3,29,7,36,54,18,41,4,25,14,375,7,37,420,26,8,15,31,14,13,HARD,1
1,2,2,4,2,2,20,41,15,0,6,32,3,2,0,18,34,10,13,5,15,11,225,8,17,205,5,1,20,25,3,6,HARD,2
1,2,2,13,4,1,35,70,37,1,25,26,7,18,6,17,44,10,41,6,13,14,451,13,20,343,21,4,13,29,8,8,HARD,2
1,2,1,10,3,0,16,33,12,4,9,24,3,7,4,17,30,10,11,6,18,17,315,9,14,142,15,2,28,21,5,7,HARD,2
1,2,4,5,6,0,36,63,51,5,31,36,3,20,5,31,65,13,42,7,30,10,457,10,36,511,9,7,24,43,13,16,HARD,2
1,2,1,12,4,2,24,31,21,2,12,11,2,9,1,17,34,5,14,1,16,18,177,3,19,247,15,3,18,23,7,10,HARD,1
1,2,1,13,6,1,36,69,26,4,13,36,10,7,3,27,56,12,22,7,23,24,439,17,34,294,20,6,40,37,12,11,HARD,2
1,2,0,21,9,4,0,0,30,1,16,0,5,12,5,0,0,0,10,1,0,22,70,5,0,305,25,13,13,0,13,0,HARD,1
1,2,9,14,5,11,0,0,32,3,20,0,7,15,3,0,0,0,29,2,0,44,477,7,0,504,23,9,28,0,9,0,HARD,1
1,2,3,36,6,7,0,0,22,4,47,0,9,28,3,0,0,0,38,3,0,40,454,9,0,697,57,16,23,0,16,0,HARD,1
1,2,8,18,4,13,0,0,33,6,28,0,19,20,2,0,0,0,29,6,0,59,634,19,0,756,29,10,64,0,10,0,HARD,2
1,2,13,8,1,7,0,0,20,6,27,0,13,16,1,0,0,0,35,6,0,30,422,13,0,217,17,5,32,0,5,0,HARD,2
1,2,11,11,1,6,0,0,24,4,16,0,9,9,3,0,0,0,24,4,0,19,462,9,0,277,19,4,33,0,4,0,HARD,2
1,2,10,13,3,8,0,0,45,6,26,0,17,16,3,0,0,0,44,7,0,31,492,17,0,356,21,6,44,0,6,0,HARD,2
1,2,3,8,7,5,0,0,72,1,40,0,11,29,7,0,0,0,48,5,0,28,669,11,0,686,16,14,26,0,14,0,HARD,1
1,2,2,6,2,0,0,0,20,4,6,0,9,4,1,0,0,0,15,7,0,20,327,9,0,251,15,4,52,0,4,0,HARD,2
1,2,9,23,5,7,0,0,61,5,27,0,7,18,8,0,0,0,47,2,0,39,443,7,0,610,33,15,40,0,15,0,HARD,1
1,2,12,27,2,3,0,0,31,7,20,0,11,12,6,0,0,0,32,5,0,34,694,11,0,479,39,10,53,0,10,0,HARD,2
1,2,4,19,10,14,0,0,54,2,17,0,11,14,4,0,0,0,31,5,0,53,557,11,0,764,28,13,51,0,13,0,HARD,1
1,2,10,27,1,8,0,0,32,2,27,0,16,18,3,0,0,0,34,4,0,32,554,16,0,413,39,2,52,0,2,0,HARD,2
1,2,7,19,1,2,0,0,25,7,21,0,12,16,0,0,0,0,35,7,0,26,540,12,0,337,25,3,35,0,3,0,HARD,2
1,2,11,26,3,9,0,0,45,3,24,0,9,20,5,0,0,0,44,6,0,31,552,9,0,453,47,9,49,0,9,0,HARD,2
1,2,9,7,4,11,0,0,39,2,30,0,3,19,2,0,0,0,30,0,0,30,272,3,0,433,9,13,12,0,13,0,HARD,1
1,2,2,33,8,9,0,0,67,2,16,0,8,14,1,0,0,0,30,3,0,54,738,8,0,728,51,14,61,0,14,0,HARD,1
1,2,12,19,4,7,0,0,39,3,9,0,8,4,6,0,0,0,35,6,0,44,610,8,0,391,26,13,49,0,13,0,HARD,2
1,2,8,7,8,15,0,0,42,1,35,0,5,22,8,0,0,0,29,4,0,46,309,5,0,463,10,18,34,0,18,0,HARD,1
1,2,15,19,7,7,0,0,83,3,22,0,13,15,11,0,0,0,57,4,0,44,904,13,0,989,26,21,60,0,21,0,HARD,1
1,2,14,6,1,4,0,0,33,4,14,0,13,7,2,0,0,0,43,6,0,21,499,13,0,276,9,4,42,0,4,0,HARD,2
1,2,4,8,5,7,0,0,51,6,6,0,4,5,4,0,0,0,24,2,0,39,445,4,0,619,14,7,43,0,7,0,HARD,1
1,2,3,14,7,2,0,0,42,3,17,0,11,14,6,0,0,0,24,1,0,24,278,11,0,497,24,11,20,0,11,0,HARD,1
1,2,5,9,6,18,0,0,38,1,9,0,6,5,1,0,0,0,23,1,0,38,299,6,0,467,13,8,23,0,8,0,HARD,1
1,2,12,26,3,19,0,0,38,8,16,0,15,12,6,0,0,0,41,4,0,59,711,15,0,629,42,22,49,0,22,0,HARD,2
1,2,15,45,3,7,0,0,12,16,7,0,11,4,3,0,0,0,40,4,0,56,608,11,0,611,73,12,60,0,12,0,HARD,2
1,2,7,14,3,19,0,0,32,4,9,0,6,7,8,0,0,0,27,1,0,40,530,6,0,506,25,8,42,0,8,0,HARD,1
1,2,3,6,2,3,0,0,19,1,15,0,5,11,0,0,0,0,18,4,0,14,219,5,0,181,14,4,21,0,4,0,HARD,2
1,2,9,8,0,5,0,0,14,2,11,0,10,10,2,0,0,0,42,6,0,16,408,10,0,143,22,2,26,0,2,0,HARD,2
1,2,3,11,7,9,0,0,39,2,9,0,2,5,3,0,0,0,13,1,0,27,142,2,0,362,16,13,21,0,13,0,HARD,1
1,2,8,19,6,3,0,0,46,5,45,0,16,28,2,0,0,0,28,7,0,39,611,16,0,585,36,11,54,0,11,0,HARD,2
1,2,10,20,5,17,0,0,44,6,51,0,11,31,4,0,0,0,38,2,0,47,626,11,0,735,37,7,38,0,7,0,HARD,1
1,2,9,15,3,11,0,0,22,2,14,0,5,5,2,0,0,0,28,2,0,41,328,5,0,412,22,7,27,0,7,0,HARD,1
1,2,10,24,5,11,0,0,53,3,39,0,5,28,6,0,0,0,45,3,0,42,597,5,0,647,34,16,31,0,16,0,HARD,1
1,2,5,13,2,4,0,0,10,5,20,0,17,14,0,0,0,0,33,6,0,27,376,17,0,135,21,2,27,0,2,0,HARD,2
1,2,0,9,8,1,0,0,62,3,33,0,12,25,6,0,0,0,33,5,0,17,412,12,0,450,14,15,27,0,15,0,HARD,1
1,2,6,39,3,5,0,0,37,9,26,0,10,18,6,0,0,0,36,7,0,48,847,10,0,541,53,10,73,0,10,0,HARD,2
1,2,2,14,4,9,0,0,33,2,28,0,1,19,2,0,0,0,29,0,0,41,253,1,0,431,18,12,19,0,12,0,HARD,1
1,2,5,17,5,7,0,0,56,2,30,0,18,12,3,0,0,0,48,7,0,32,789,18,0,549,40,11,64,0,11,0,HARD,2
1,2,3,28,3,1,0,0,37,2,29,0,16,20,5,0,0,0,34,7,0,29,524,16,0,287,46,12,53,0,12,0,HARD,2
1,2,6,32,8,3,0,0,55,3,89,0,18,60,6,0,0,0,58,7,0,55,752,18,0,975,51,17,40,0,17,0,HARD,2
1,2,2,23,6,6,0,0,57,2,35,0,19,21,3,0,0,0,38,8,0,31,507,19,0,428,36,12,54,0,12,0,HARD,2
1,2,15,13,2,2,0,0,44,7,31,0,10,24,3,0,0,0,54,5,0,18,482,10,0,465,21,6,19,0,6,0,HARD,2
1,2,5,18,4,5,0,0,34,0,18,0,6,15,1,0,0,0,30,5,0,35,711,6,0,609,29,11,58,0,11,0,HARD,2
1,2,1,3,0,0,0,0,7,2,6,0,7,6,1,0,0,0,16,5,0,5,132,7,0,0,7,2,18,0,2,0,HARD,2
1,2,14,20,3,3,0,0,35,9,14,0,12,10,5,0,0,0,41,7,0,22,516,12,0,488,29,3,38,0,3,0,HARD,2
1,2,2,28,9,16,0,0,63,4,34,0,16,20,9,0,0,0,30,6,0,61,747,16,0,707,40,20,73,0,20,0,HARD,1
1,2,6,27,2,22,0,0,29,7,10,0,10,9,1,0,0,0,30,3,0,52,632,10,0,564,46,3,50,0,3,0,HARD,2
1,2,1,17,5,21,0,0,19,1,9,0,1,8,0,0,0,0,10,0,0,47,298,1,0,456,23,8,36,0,8,0,HARD,1
1,2,1,20,8,4,0,0,59,5,30,0,12,17,8,0,0,0,19,5,0,41,669,12,0,697,31,15,67,0,15,0,HARD,1
1,2,9,31,3,13,0,0,39,5,30,0,22,20,2,0,0,0,43,8,0,49,767,22,0,638,44,7,51,0,7,0,HARD,2
1,2,7,36,4,43,0,0,33,2,44,0,15,35,5,0,0,0,67,5,0,88,1116,15,0,1154,66,10,69,0,10,0,HARD,1
1,2,6,17,3,0,0,0,34,2,45,0,12,31,5,0,0,0,34,6,0,32,615,12,0,504,31,7,36,0,7,0,HARD,2
1,2,2,14,5,9,0,0,37,1,34,0,5,19,2,0,0,0,27,1,0,45,336,5,0,488,20,12,38,0,12,0,HARD,1
1,2,2,16,2,8,0,0,17,4,16,0,10,14,2,0,0,0,36,6,0,30,520,10,0,314,29,4,38,0,4,0,HARD,2
1,2,0,7,8,7,0,0,26,1,21,0,1,9,5,0,0,0,12,0,0,31,38,1,0,296,12,13,8,0,13,0,HARD,1
1,2,7,21,2,23,0,0,32,6,19,0,5,14,7,0,0,0,27,3,0,58,699,5,0,595,40,8,54,0,8,0,HARD,2
1,2,6,12,1,5,0,0,8,1,16,0,12,14,1,0,0,0,33,6,0,24,386,12,0,163,19,1,33,0,1,0,HARD,2
1,2,1,12,3,1,0,0,30,1,20,0,13,16,3,0,0,0,43,8,0,18,444,13,0,361,21,6,31,0,6,0,HARD,2
1,2,2,20,6,7,0,0,23,2,50,0,5,26,3,0,0,0,18,0,0,48,190,5,0,433,27,13,11,0,13,0,HARD,1
1,2,9,31,9,5,0,0,55,2,30,0,15,17,11,0,0,0,43,8,0,61,705,15,0,749,51,26,72,0,26,0,HARD,1
1,2,4,33,6,7,0,0,30,3,29,0,13,18,4,0,0,0,50,7,0,54,841,13,0,717,55,7,51,0,7,0,HARD,2
1,2,6,8,0,0,0,0,20,1,33,0,7,22,1,0,0,0,35,6,0,13,362,7,0,148,17,6,20,0,6,0,HARD,2
1,2,4,17,1,1,0,0,33,1,26,0,8,22,0,0,0,0,31,5,0,22,600,8,0,359,24,3,37,0,3,0,HARD,2
1,2,8,10,0,6,0,0,13,3,4,0,10,4,1,0,0,0,17,7,0,18,347,10,0,114,17,0,40,0,0,0,HARD,2
1,2,13,32,6,22,0,0,61,3,25,0,9,16,2,0,0,0,41,4,0,80,928,9,0,873,46,18,78,0,18,0,HARD,2
1,2,9,33,0,15,0,0,13,3,17,0,6,12,0,0,0,0,55,2,0,40,665,6,0,558,63,2,35,0,2,0,HARD,2
1,2,16,12,2,14,0,0,40,6,15,0,4,6,5,0,0,0,41,0,0,49,651,4,0,745,16,11,28,0,11,0,HARD,1
1,2,6,15,3,4,0,0,26,2,15,0,16,10,0,0,0,0,31,6,0,30,576,16,0,514,30,3,49,0,3,0,HARD,2
1,2,16,32,1,30,0,0,30,3,42,0,11,30,12,0,0,0,55,6,0,64,887,11,0,704,52,4,51,0,4,0,HARD,2
1,2,2,7,1,8,0,0,19,3,10,0,12,8,0,0,0,0,27,6,0,17,359,12,0,207,10,5,30,0,5,0,HARD,2
1,2,3,11,8,15,0,0,37,3,26,0,6,20,6,0,0,0,23,4,0,55,342,6,0,621,21,12,34,0,12,0,HARD,1
1,2,5,18,2,1,0,0,23,3,15,0,9,14,3,0,0,0,36,7,0,16,396,9,0,284,32,3,27,0,3,0,HARD,2
1,2,0,2,8,4,0,0,27,0,5,0,3,3,0,0,0,0,5,2,0,18,41,3,0,213,3,12,16,0,12,0,HARD,1
1,2,13,18,6,1,0,0,70,5,44,0,12,27,3,0,0,0,50,4,0,37,498,12,0,561,31,19,30,0,19,0,HARD,1
1,2,13,3,1,0,0,0,28,2,21,0,10,16,3,0,0,0,45,6,0,13,386,10,0,238,8,5,32,0,5,0,HARD,2
1,2,16,28,1,28,0,0,41,4,12,0,9,10,3,0,0,0,54,2,0,70,887,9,0,997,37,9,41,0,9,0,HARD,1
1,2,4,18,1,10,0,0,14,6,6,0,18,5,1,0,0,0,20,5,0,26,456,18,0,279,25,4,52,0,4,0,HARD,2
1,2,2,21,5,3,0,0,36,0,14,0,4,8,1,0,0,0,18,2,0,35,392,4,0,519,27,12,39,0,12,0,HARD,1
1,2,1,20,7,4,0,0,39,3,18,0,10,12,2,0,0,0,30,2,0,36,185,10,0,510,23,18,27,0,18,0,HARD,1
1,2,5,8,1,5,0,0,22,3,18,0,8,15,1,0,0,0,38,5,0,20,484,8,0,212,11,6,27,0,6,0,HARD,2
1,2,6,31,2,17,0,0,30,5,13,0,13,10,2,0,0,0,57,5,0,66,960,13,0,792,58,13,56,0,13,0,HARD,2
1,2,9,21,11,11,0,0,86,6,23,0,24,16,10,0,0,0,47,7,0,49,718,24,0,979,28,26,69,0,26,0,HARD,1
1,2,4,35,3,11,0,0,34,5,7,0,16,4,1,0,0,0,36,6,0,46,786,16,0,821,57,10,63,0,10,0,HARD,2
1,2,10,23,7,9,0,0,71,2,15,0,6,14,4,0,0,0,44,4,0,57,925,6,0,1088,32,20,69,0,20,0,HARD,1
1,2,2,5,4,1,0,0,36,1,18,0,3,12,1,0,0,0,19,0,0,14,92,3,0,296,6,7,12,0,7,0,HARD,1
1,2,0,3,2,7,0,0,17,6,11,0,4,7,1,0,0,0,13,4,0,17,392,4,0,377,5,5,43,0,5,0,HARD,2
1,2,0,24,5,0,0,0,36,5,35,0,18,26,2,0,0,0,39,9,0,36,579,18,0,448,49,19,54,0,19,0,HARD,2
1,2,6,0,0,3,0,0,25,7,7,0,9,5,4,0,0,0,18,5,0,10,270,9,0,71,2,3,31,0,3,0,HARD,2
1,2,2,2,3,3,0,0,32,7,7,0,1,4,10,0,0,0,11,0,0,10,186,1,0,332,4,7,25,0,7,0,HARD,1
1,2,1,12,3,0,0,0,27,3,7,0,10,3,2,0,0,0,25,5,0,28,418,10,0,289,14,8,38,0,8,0,HARD,2
1,2,3,2,1,1,0,0,37,3,9,0,13,7,3,0,0,0,28,5,0,8,295,13,0,120,2,4,29,0,4,0,HARD,2
1,2,0,2,2,0,0,0,24,5,5,0,14,4,0,0,0,0,16,6,0,7,253,14,0,112,2,2,24,0,2,0,HARD,2
1,2,0,2,6,0,0,0,27,5,4,0,1,2,3,0,0,0,10,0,0,15,43,1,0,209,3,10,15,0,10,0,HARD,1
1,2,0,5,7,1,0,0,24,2,3,0,9,2,4,0,0,0,13,3,0,21,175,9,0,243,5,9,23,0,9,0,HARD,1
1,2,2,7,7,0,0,0,32,5,9,0,16,7,3,0,0,0,24,9,0,21,464,16,0,253,15,13,37,0,13,0,HARD,2
1,2,5,4,2,4,0,0,13,6,3,0,9,2,5,0,0,0,14,4,0,23,368,9,0,250,6,6,33,0,6,0,HARD,2
1,2,3,8,5,5,0,0,33,2,9,0,4,5,4,0,0,0,13,1,0,21,78,4,0,275,12,9,21,0,9,0,HARD,1
1,2,6,51,4,4,0,0,13,5,17,0,13,12,1,0,0,0,29,7,0,81,635,13,0,646,71,17,65,0,17,0,HARD,2
1,2,0,15,7,2,0,0,62,9,23,0,13,19,6,0,0,0,37,6,0,25,646,13,0,694,17,14,57,0,14,0,HARD,1
1,2,0,3,7,3,0,0,47,1,4,0,5,3,4,0,0,0,11,3,0,16,113,5,0,250,4,14,39,0,14,0,HARD,1
1,2,3,6,4,6,0,0,24,2,7,0,5,5,0,0,0,0,15,0,0,21,142,5,0,243,9,6,16,0,6,0,HARD,1
1,2,3,0,1,0,0,0,16,2,4,0,9,3,5,0,0,0,14,6,0,4,205,9,0,24,3,5,18,0,5,0,HARD,2
1,2,8,3,3,3,0,0,26,3,12,0,12,11,2,0,0,0,28,5,0,12,435,12,0,391,5,6,33,0,6,0,HARD,2
1,2,0,1,0,2,0,0,17,2,5,0,8,5,3,0,0,0,6,5,0,7,209,8,0,122,1,2,28,0,2,0,HARD,2
1,2,3,1,4,2,0,0,32,3,0,0,0,0,4,0,0,0,13,0,0,12,64,0,0,267,2,9,13,0,9,0,HARD,1
1,2,7,5,2,2,0,0,21,4,3,0,13,3,5,0,0,0,17,6,0,12,337,13,0,209,7,3,31,0,3,0,HARD,2
1,2,4,6,0,0,0,0,22,0,25,0,10,17,0,0,0,0,32,4,0,7,242,10,0,99,11,0,15,0,0,0,HARD,2
1,2,6,9,3,2,0,0,42,6,4,0,7,4,4,0,0,0,28,0,0,11,165,7,0,330,14,3,14,0,3,0,HARD,1
1,2,2,5,1,2,0,0,20,3,12,0,11,8,5,0,0,0,19,6,0,7,191,11,0,66,10,2,19,0,2,0,HARD,2
1,2,0,6,4,9,0,0,44,1,16,0,6,8,1,0,0,0,20,2,0,19,431,6,0,395,10,9,24,0,9,0,HARD,1
1,2,0,21,5,0,0,0,24,5,21,0,15,13,2,0,0,0,14,7,0,29,405,15,0,287,34,11,47,0,11,0,HARD,2
1,2,1,13,6,3,0,0,49,0,13,0,14,10,5,0,0,0,47,5,0,31,567,14,0,559,21,14,33,0,14,0,HARD,1
1,2,0,9,2,0,0,0,30,5,8,0,8,6,6,0,0,0,10,5,0,15,283,8,0,231,17,2,45,0,2,0,HARD,2
1,2,0,7,5,0,0,0,12,2,7,0,1,5,1,0,0,0,3,0,0,15,31,1,0,181,7,8,13,0,8,0,HARD,1
1,2,1,16,9,1,0,0,50,7,10,0,14,7,7,0,0,0,25,10,0,30,483,14,0,413,23,18,53,0,18,0,HARD,2
1,2,1,7,6,1,0,0,19,0,7,0,1,3,4,0,0,0,9,0,0,16,23,1,0,204,9,8,7,0,8,0,HARD,1
1,2,3,2,1,1,0,0,14,5,5,0,11,3,0,0,0,0,17,5,0,5,264,11,0,112,2,1,29,0,1,0,HARD,2
1,2,0,3,6,5,0,0,33,2,6,0,0,4,3,0,0,0,8,0,0,14,37,0,0,209,4,9,12,0,9,0,HARD,1
1,2,1,10,4,0,0,0,40,3,8,0,4,5,3,0,0,0,23,1,0,18,296,4,0,330,10,9,23,0,9,0,HARD,1
1,2,2,9,4,3,0,0,21,3,15,0,5,9,3,0,0,0,26,1,0,37,233,5,0,338,11,12,27,0,12,0,HARD,1
1,2,0,15,2,2,0,0,16,9,11,0,12,6,0,0,0,0,15,5,0,20,298,12,0,199,22,3,35,0,3,0,HARD,2
1,2,1,1,0,1,0,0,17,3,7,0,3,5,0,0,0,0,15,3,0,2,140,3,0,42,3,3,11,0,3,0,HARD,2
1,2,3,9,1,1,0,0,11,6,17,0,9,11,0,0,0,0,15,5,0,26,332,9,0,69,12,3,28,0,3,0,HARD,2
1,2,2,8,3,4,0,0,41,4,10,0,8,5,5,0,0,0,32,1,0,16,287,8,0,364,11,4,11,0,4,0,HARD,1
1,2,8,7,6,1,0,0,37,6,13,0,13,7,12,0,0,0,32,8,0,36,649,13,0,764,10,17,58,0,17,0,HARD,2
1,2,4,7,1,1,0,0,22,1,17,0,7,12,1,0,0,0,18,5,0,7,295,7,0,104,12,1,21,0,1,0,HARD,2
1,2,0,14,5,1,0,0,8,3,9,0,3,2,0,0,0,0,3,1,0,20,53,3,0,218,17,6,22,0,6,0,HARD,1
1,2,0,8,5,2,0,0,44,7,24,0,13,16,2,0,0,0,16,6,0,23,589,13,0,519,12,12,48,0,12,0,HARD,2
1,2,1,8,7,0,0,0,32,1,18,0,8,8,2,0,0,0,21,3,0,31,356,8,0,435,11,18,24,0,18,0,HARD,1
1,2,2,4,0,1,0,0,20,3,5,0,10,3,2,0,0,0,23,6,0,6,226,10,0,20,7,3,25,0,3,0,HARD,2
1,2,1,5,5,0,0,0,33,0,26,0,9,17,2,0,0,0,24,1,0,19,140,9,0,319,7,8,16,0,8,0,HARD,1
1,2,0,17,2,1,0,0,24,1,13,0,9,10,2,0,0,0,20,5,0,17,368,9,0,195,34,2,23,0,2,0,HARD,2
1,2,2,4,1,0,0,0,15,9,8,0,8,6,4,0,0,0,15,4,0,17,257,8,0,136,6,4,28,0,4,0,HARD,2
1,2,0,20,7,2,0,0,24,11,16,0,17,11,3,0,0,0,16,9,0,47,529,17,0,387,25,14,61,0,14,0,HARD,2
1,2,1,9,0,4,0,0,11,7,8,0,6,7,3,0,0,0,17,4,0,14,244,6,0,144,14,0,23,0,0,0,HARD,2
1,2,3,4,3,0,0,0,48,5,24,0,8,15,3,0,0,0,31,4,0,15,299,8,0,321,4,4,21,0,4,0,HARD,2
1,2,0,15,6,3,0,0,16,1,10,0,6,7,0,0,0,0,14,2,0,23,86,6,0,275,25,7,13,0,7,0,HARD,1
1,2,1,7,1,2,0,0,16,3,12,0,10,8,0,0,0,0,16,6,0,12,232,10,0,56,11,11,26,0,11,0,HARD,2
1,2,0,6,5,1,0,0,23,3,7,0,7,6,3,0,0,0,12,2,0,27,138,7,0,284,6,11,18,0,11,0,HARD,1
1,2,0,0,0,0,0,0,3,0,6,0,2,4,0,0,0,0,8,1,0,1,31,2,0,0,0,0,6,0,0,0,HARD,
1,2,2,12,3,0,0,0,28,7,8,0,3,8,4,0,0,0,20,0,0,19,218,3,0,355,16,6,20,0,6,0,HARD,1
1,2,1,10,0,3,0,0,12,2,4,0,12,4,0,0,0,0,22,4,0,21,310,12,0,131,14,0,24,0,0,0,HARD,2
1,2,8,4,2,1,0,0,37,5,30,0,6,18,5,0,0,0,47,4,0,21,346,6,0,323,7,13,32,0,13,0,HARD,2
1,2,2,10,0,2,0,0,10,0,9,0,5,4,1,0,0,0,10,4,0,21,240,5,0,128,16,6,34,0,6,0,HARD,2
1,2,1,11,3,0,0,0,24,3,13,0,9,11,1,0,0,0,27,5,0,18,433,9,0,382,17,7,37,0,7,0,HARD,2
1,2,3,7,0,0,0,0,16,4,4,0,9,3,2,0,0,0,19,5,0,7,261,9,0,24,10,4,21,0,4,0,HARD,2
1,2,3,18,7,4,0,0,27,7,15,0,10,12,4,0,0,0,22,6,0,37,296,10,0,354,24,10,36,0,10,0,HARD,1
1,2,1,8,1,0,0,0,22,3,9,0,9,5,1,0,0,0,34,6,0,14,314,9,0,97,13,6,25,0,6,0,HARD,2
1,2,0,18,4,1,0,0,30,7,17,0,15,13,2,0,0,0,28,9,0,37,576,15,0,366,37,11,54,0,11,0,HARD,2
1,2,1,7,4,1,0,0,21,4,9,0,4,5,3,0,0,0,7,1,0,28,118,4,0,311,11,4,33,0,4,0,HARD,1
1,2,1,8,3,0,0,0,29,1,8,0,9,5,5,0,0,0,22,5,0,14,298,9,0,215,12,9,26,0,9,0,HARD,2
1,2,3,2,0,1,0,0,3,1,9,0,9,8,0,0,0,0,23,4,0,4,81,9,0,0,4,0,3,0,0,0,HARD,2
1,2,1,6,6,0,0,0,50,1,21,0,6,15,7,0,0,0,26,2,0,12,199,6,0,402,7,12,15,0,12,0,HARD,1
1,2,4,4,5,4,0,0,46,6,11,0,11,6,6,0,0,0,39,5,0,20,484,11,0,618,4,7,41,0,7,0,HARD,1
1,2,3,6,4,2,0,0,26,4,2,0,2,2,1,0,0,0,16,0,0,19,86,2,0,332,11,10,17,0,10,0,HARD,1
1,2,0,5,1,0,0,0,3,1,4,0,9,3,1,0,0,0,10,6,0,11,191,9,0,33,10,1,27,0,1,0,HARD,2
1,2,9,2,5,1,0,0,37,0,4,0,2,1,7,0,0,0,24,1,0,16,228,2,0,308,3,15,17,0,15,0,HARD,1
1,2,1,5,3,3,0,0,47,4,6,0,12,5,8,0,0,0,23,5,0,21,494,12,0,291,9,10,29,0,10,0,HARD,2
1,2,0,5,6,0,0,0,47,0,13,0,5,5,5,0,0,0,19,2,0,10,71,5,0,327,8,9,18,0,9,0,HARD,1
